X,Y,m,M,q,x,y,k,r,d
1965.8083,-6.6571,-8.349,-8.303,0.613,1963.4919,16.6674,1,351.6474153,50.7219014
271.8161,-116.3317,-7.312,-7.214,0.346,246.7304,17.7265,1,351.6148499,50.7330791
605.0392,-93.4309,-7.753,-7.667,0.236,589.3949,18.0475,1,351.6212449,50.7308644
862.3416,-76.3013,-8.641,-8.563,0.455,852.2178,18.0129,1,351.6261876,50.729161
901.5066,-73.6901,-7.327,-7.25,0.386,892.087,18.035,1,351.6269398,50.7289017
1299.975,-47.3994,-6.372,-6.307,0.593,1295.8582,18.2864,1,351.6345955,50.7262662
2593.9137,33.1133,-7.09,-7.06,0.398,2586.2583,17.4418,1,351.6594942,50.7177658
3387.2861,81.8161,-8.278,-8.264,0.189,3364.4561,18.0585,1,351.6747624,50.7125595
3478.6431,86.8027,-7.049,-7.037,0.612,3453.5046,17.611,1,351.676526,50.7119676
3546.0673,91.36,-8.233,-8.222,0.181,3519.1641,18.1422,1,351.6778195,50.7115198
3795.8684,105.7654,-7.83,-7.824,0.253,3761.9102,17.7831,1,351.6826344,50.7098917
3832.8466,108.7758,-6.674,-6.668,0.583,3797.7876,18.5881,1,351.6833391,50.7096396
1941.4949,-5.108,-11.827,-11.78,0.033,1939.2717,19.672,1,351.6469194,50.7220227
2022.9694,0.2329,-8.832,-8.787,0.075,2020.4551,19.889,1,351.6484847,50.721484
2381.4622,22.6485,-6.918,-6.882,0.411,2376.3418,19.989,1,351.6553815,50.7191273
2793.1288,47.9119,-6.536,-6.51,0.609,2782.5161,19.9759,1,351.6633049,50.7164265
3061.8399,64.57,-8.03,-8.009,0.584,3046.3201,20.2988,1,351.6684747,50.7146611
3160.9528,69.9407,-8.119,-8.1,0.567,3143.3662,19.7059,1,351.6703885,50.7140196
3290.6746,78.1384,-6.836,-6.82,0.461,3270.177,20.0967,1,351.6728827,50.7131653
3788.2038,107.3504,-10.349,-10.342,0.028,3754.4932,19.7516,1,351.6824681,50.7099162
3857.2321,111.5792,-7.571,-7.565,0.28,3821.4526,19.9105,1,351.6837963,50.7094632
1199.6751,-51.1586,-7.988,-7.921,0.185,1194.5421,20.9725,1,351.6326424,50.7268938
1322.6172,-42.6812,-8.388,-8.324,0.176,1318.7089,21.4775,1,351.635001,50.726076
1602.7376,-24.8208,-7.903,-7.847,0.634,1600.4834,21.3597,1,351.6403881,50.7242308
2678.1894,41.8652,-6.36,-6.33,0.649,2669.3748,20.9267,1,351.6610835,50.717168
3092.2882,67.3671,-8.564,-8.544,0.521,3076.1587,21.2256,1,351.6690522,50.7144497
3322.5743,80.6165,-8.778,-8.762,0.64,3301.3333,20.6458,1,351.6734918,50.7129494
831.9429,-74.2978,-8.842,-8.763,0.082,821.2453,21.9646,1,351.6255668,50.7293117
1011.241,-61.9244,-8.557,-8.484,0.542,1003.6167,22.4881,1,351.6290068,50.7281192
1233.7855,-47.7385,-6.844,-6.778,0.445,1229.024,22.1555,1,351.6332871,50.7266535
1579.9564,-25.1143,-6.517,-6.461,0.573,1577.6257,22.4951,1,351.6399394,50.7243664
1989.1853,0.0029,-8.433,-8.387,0.154,1986.8115,21.7338,1,351.6478175,50.7216825
2811.9843,50.9367,-6.629,-6.603,0.677,2801.0759,21.7969,1,351.6636507,50.7162793
3147.3285,71.2294,-9.251,-9.232,0.611,3130.0496,21.7511,1,351.6701069,50.7140824
3465.7829,90.8593,-7.151,-7.139,0.313,3441.0239,22.2793,1,351.6762342,50.7119913
734.2271,-79.7227,-8.167,-8.085,0.185,721.547,23.0292,1,351.6236799,50.7299451
1553.4535,-26.651,-8.331,-8.274,0.23,1551.016,22.6486,1,351.6394283,50.724539
1808.2354,-10.2263,-5.934,-5.884,0.582,1806.2538,22.8796,1,351.6443261,50.7228583
2098.7589,8.0347,-10.097,-10.054,0.061,2095.8826,22.871,1,351.6499148,50.7209474
2394.5277,26.4995,-7.945,-7.909,0.172,2389.2903,22.9525,1,351.6556051,50.7190033
3404.447,88.3965,-7.697,-7.683,0.174,3381.2439,23.438,1,351.675042,50.7123775
3522.2027,94.8015,-8.298,-8.286,0.17,3495.9822,22.8448,1,351.6773154,50.711615
3614.9068,100.5591,-8.804,-8.794,0.593,3586.1868,23.0903,1,351.6790985,50.7110056
3795.8318,111.0275,-7.582,-7.575,0.199,3761.9333,22.8715,1,351.6825855,50.7098259
3944.7027,120.027,-8.924,-8.92,0.072,3906.2559,23.1095,1,351.685451,50.7088503
1527.8058,-27.1215,-8.76,-8.702,0.102,1525.2625,23.7939,1,351.6389244,50.7246934
327.2242,-104.8017,-10.439,-10.343,0.416,303.872,25.3785,1,351.6158428,50.732614
417.3812,-99.3587,-7.411,-7.318,0.311,396.7276,24.7001,1,351.6175799,50.7320242
436.7762,-97.9121,-6.261,-6.169,0.573,416.683,24.829,1,351.6179511,50.7318939
1640.0472,-18.3094,-6.481,-6.426,0.441,1637.9047,25.4031,1,351.6410678,50.7239332
1748.832,-11.7297,-8.967,-8.916,0.553,1746.8563,25.0816,1,351.6431629,50.723221
2131.2156,12.4675,-8.05,-8.008,0.151,2128.1677,25.2166,1,351.6505173,50.7207039
2766.5817,51.845,-7.231,-7.204,0.359,2756.4441,25.3718,1,351.6627431,50.7165309
3716.5333,108.2309,-8.202,-8.194,0.162,3684.9697,24.6904,1,351.6810408,50.7103205
4092.9152,130.3103,-8.229,-8.227,0.121,4049.6995,24.6697,1,351.6882917,50.7078624
128.9812,-117.1877,-8.336,-8.233,0.605,98.9935,26.5843,1,351.6120267,50.7339159
1600.9243,-20.0292,-10.854,-10.799,0.054,1598.6768,26.1609,1,351.6403083,50.7241812
3758.771,112.2986,-7.517,-7.51,0.297,3726.0022,26.2126,1,351.68184,50.7100247
1018.1707,-56.7412,-7.857,-7.784,0.487,1010.6535,27.1324,1,351.6290968,50.7280141
1302.4484,-38.4848,-7.568,-7.504,0.279,1298.366,26.8697,1,351.634563,50.7261401
1552.6933,-22.1766,-10.238,-10.181,0.557,1550.2632,27.0753,1,351.6393723,50.7244873
2470.8421,35.8619,-8.707,-8.674,0.691,2464.7903,27.4823,1,351.6570312,50.718444
