X,Y,m,M,q,x,y,k,r,d
427.8113,-106.2429,-5.724,-5.574,0.623,407.4756,17.2093,1,351.6179412,50.7320628
826.1887,-79.7348,-10.279,-10.142,0.56,815.3817,16.9924,1,351.6255941,50.7294258
1393.5726,-42.2232,-8.675,-8.555,0.589,1390.2177,17.4416,1,351.6364944,50.7256723
2558.7135,30.8523,-9.239,-9.149,0.682,2551.5247,17.3457,1,351.6589093,50.7180106
2912.9971,52.4442,-6.856,-6.774,0.7,2900.2991,17.2916,1,351.6657293,50.7156879
2916.6052,52.467,-6.494,-6.412,0.634,2903.8398,17.101,1,351.6658005,50.7156668
3080.086,62.2586,-8.431,-8.353,0.136,3064.1675,16.986,1,351.6689489,50.714597
3377.2916,80.3994,-6.648,-6.576,0.657,3354.697,17.265,1,351.674669,50.7126478
3438.6821,83.8609,-8.946,-8.875,0.45,3414.5566,17.0682,1,351.6758531,50.7122487
3687.0918,98.8253,-8.449,-8.382,0.272,3656.29,17.2773,1,351.6806355,50.7106217
1366.0638,-43.2846,-9.18,-9.059,0.68,1362.5027,18.1383,1,351.6359591,50.7258448
1368.8307,-42.4029,-5.506,-5.385,-16.255,1365.2924,18.8275,1,351.6360058,50.7258177
1552.64,-32.2277,-8.034,-7.918,0.682,1550.1862,17.2417,1,351.6395548,50.7246263
2427.4019,23.3582,-9.683,-9.59,0.059,2421.7832,17.9197,1,351.6563767,50.718865
2761.4865,43.446,-8.543,-8.458,0.137,2751.3733,17.5136,1,351.6628106,50.7166783
2835.1092,48.4585,-6.513,-6.43,0.661,2823.7852,18.0211,1,351.664223,50.7161891
3458.5387,86.3802,-10.01,-9.939,0.593,3433.9246,18.3612,1,351.6762233,50.712102
1051.3727,-62.9733,-8.378,-8.248,0.124,1044.3469,18.8712,1,351.6299033,50.7279127
1090.9945,-59.9547,-9.32,-9.191,0.143,1084.5156,19.289,1,351.6306609,50.7276456
2097.652,4.4653,-10.18,-10.079,0.471,2094.7664,19.4572,1,351.6500172,50.7210112
3840.0215,110.0223,-6.016,-5.952,0.635,3804.7554,19.3846,1,351.6835614,50.709595
3977.4873,117.1678,-9.693,-9.632,0.53,3937.9407,18.4931,1,351.686218,50.7087088
267.9926,-114.2361,-7.292,-7.136,0.323,242.7779,20.055,1,351.6148467,50.7330875
640.5372,-89.4419,-7.559,-7.416,0.609,625.7485,19.6315,1,351.6220036,50.7306216
754.3832,-81.604,-6.403,-6.264,0.678,742.1288,19.8536,1,351.6241882,50.7298647
897.6802,-71.678,-7.359,-7.225,0.246,888.192,20.2615,1,351.6269372,50.7289111
913.3769,-71.3461,-11.997,-11.863,0.033,904.1662,19.5681,1,351.6272453,50.7288162
1042.8116,-62.5903,-6.603,-6.472,0.295,1035.6613,19.7982,1,351.6297302,50.7279575
1276.706,-47.7196,-8.09,-7.967,0.229,1272.3705,19.4478,1,351.634229,50.7264175
1806.6533,-13.3989,-8.119,-8.011,0.648,1804.6633,19.8775,1,351.6444154,50.7229199
3383.7033,83.9599,-8.36,-8.288,0.161,3360.9832,20.342,1,351.6747634,50.712566
3474.7746,89.4167,-7.231,-7.16,0.579,3449.7622,20.3642,1,351.6765171,50.7119699
3542.4474,93.4279,-8.316,-8.247,0.154,3515.6628,20.3513,1,351.6778205,50.7115275
3638.0027,98.2395,-6.037,-5.969,0.672,3608.6023,19.5216,1,351.6796688,50.7109135
3792.3599,107.8701,-7.928,-7.863,0.173,3758.5303,20.0172,1,351.6826373,50.7098982
397.4178,-104.9053,-9.752,-9.6,0.395,376.1935,20.5637,1,351.6173266,50.7322219
599.8666,-90.7628,-8.203,-8.058,0.519,584.0967,21.0186,1,351.6212097,50.7308734
3758.7889,107.4217,-8.804,-8.738,0.698,3725.9658,21.4966,1,351.6819766,50.7100984
3829.3175,110.628,-6.631,-6.567,0.381,3794.3933,20.5789,1,351.6833439,50.7096495
1746.7184,-14.757,-10.171,-10.061,0.042,1744.7322,22.2532,1,351.6432404,50.7232838
1937.8138,-2.9205,-11.873,-11.768,0.029,1935.6089,22.0336,1,351.6469181,50.7220292
2019.2594,2.4278,-8.874,-8.771,0.093,2016.769,22.2578,1,351.6484828,50.7214906
2377.7377,24.8708,-6.838,-6.744,0.517,2372.6687,22.3768,1,351.6553791,50.7191336
3287.0871,80.3167,-6.942,-6.867,0.483,3266.6948,22.4157,1,351.6728834,50.7131714
3600.928,98.9352,-8.738,-8.67,0.592,3572.5854,22.3213,1,351.6789282,50.7111196
3784.6167,109.4571,-10.422,-10.358,0.04,3751.0376,21.9923,1,351.6824695,50.7099232
3853.5544,113.7291,-7.887,-7.823,0.196,3817.9131,22.1971,1,351.6837955,50.7094701
4044.753,125.0166,-6.872,-6.812,0.633,4003.0845,22.2739,1,351.6874781,50.7082205
291.8391,-109.5226,-7.822,-7.667,0.598,267.3781,23.101,1,351.6152762,50.7328904
1196.0102,-48.9084,-7.961,-7.835,0.184,1190.8412,23.4139,1,351.6326409,50.7268994
2785.4902,51.5583,-5.341,-5.256,-28.077,2775.0315,23.9713,1,351.6632119,50.7164376
828.3236,-71.9535,-9.342,-9.204,0.619,817.5548,24.5069,1,351.6255653,50.7293159
1171.206,-50.3139,-5.982,-5.856,0.65,1165.7473,23.6177,1,351.6321622,50.7270605
1318.9734,-40.516,-8.434,-8.312,0.148,1315.0375,23.8308,1,351.6350007,50.7260825
1727.2754,-13.9199,-8.696,-8.585,0.669,1725.2817,24.2753,1,351.6428475,50.7233859
1985.4862,2.1669,-8.349,-8.245,0.18,1983.1342,24.0726,1,351.6478161,50.7216894
2808.5604,52.7759,-6.419,-6.334,0.641,2797.7234,23.7863,1,351.6636577,50.7162887
3462.2566,92.962,-7.002,-6.932,0.463,3437.6096,24.5183,1,351.6762367,50.7119979
730.4845,-77.5573,-8.14,-8.0,0.15,717.7196,25.4067,1,351.6236776,50.7299522
1007.3376,-59.3071,-8.6,-8.468,0.575,999.654,25.3113,1,351.6289972,50.7281215
1549.7475,-24.4136,-8.367,-8.251,0.209,1547.3002,25.0703,1,351.6394261,50.724545
2095.1008,10.2199,-10.164,-10.063,0.047,2092.2549,25.2254,1,351.649914,50.7209538
2390.88,28.6465,-7.977,-7.883,0.188,2385.6936,25.2622,1,351.6556049,50.7190101
3044.5911,68.265,-7.769,-7.689,0.634,3029.4595,24.8968,1,351.6681909,50.7147273
3518.6117,96.9181,-8.378,-8.308,0.085,3492.5088,25.0998,1,351.6773166,50.7116218
3528.6861,97.6329,-9.231,-9.161,0.681,3502.3201,25.2119,1,351.6775095,50.7115545
3792.2215,113.1995,-7.618,-7.553,0.269,3758.4553,25.1768,1,351.6825858,50.7098322
3941.1046,122.1093,-9.002,-8.94,0.094,3902.7969,25.3248,1,351.6854524,50.7088577
453.2712,-95.5632,-6.916,-6.767,0.351,433.6424,26.0432,1,351.6183482,50.7317816
916.3822,-64.352,-7.692,-7.557,0.62,907.2231,26.2482,1,351.6272409,50.728711
1524.1253,-24.9156,-8.812,-8.696,0.088,1521.571,26.1839,1,351.638923,50.7246996
2081.4981,9.7882,-6.778,-6.677,0.394,2078.7324,25.6343,1,351.6496485,50.721038
3394.1539,90.0184,-6.325,-6.252,0.678,3371.229,25.6043,1,351.674915,50.7124294
3400.7007,90.6048,-7.856,-7.784,0.186,3377.615,25.7933,1,351.6750393,50.7123842
413.8236,-97.0777,-7.562,-7.412,0.343,393.061,27.1895,1,351.6175802,50.7320288
1636.4941,-16.5725,-6.438,-6.325,0.62,1634.3473,27.3236,1,351.6410731,50.7239446
2668.2537,47.6527,-6.741,-6.653,0.549,2659.6252,27.1443,1,351.6609254,50.7171655
3450.8641,95.2263,-8.343,-8.272,0.608,3426.5364,27.3682,1,351.6759904,50.7120356
4089.3646,132.4247,-8.323,-8.264,0.167,4046.2957,26.9112,1,351.6882937,50.707869
323.6045,-102.6251,-10.44,-10.285,0.417,300.1338,27.7718,1,351.6158428,50.7326202
2762.8445,53.8398,-7.242,-7.157,0.404,2752.782,27.532,1,351.6627424,50.7165401
3755.1254,114.392,-7.753,-7.687,0.569,3722.4863,28.4446,1,351.6818403,50.7100322
3831.9718,118.4206,-7.171,-7.107,0.525,3797.0498,27.9595,1,351.6833252,50.7095364
1298.8488,-36.2727,-7.708,-7.586,0.189,1294.7363,29.267,1,351.6345631,50.7261458
1597.2628,-17.8216,-10.88,-10.766,0.043,1595.0077,28.5496,1,351.6403072,50.7241873
1709.1614,-10.0377,-5.972,-5.861,0.698,1707.1593,29.1946,1,351.6424531,50.723442
2264.1671,25.083,-8.497,-8.4,0.632,2260.1897,29.4434,1,351.6531274,50.7197885
506.2893,-88.421,-9.648,-9.5,0.501,488.1068,29.5468,1,351.6193337,50.7313853
929.7532,-59.0856,-11.396,-11.262,0.479,920.8201,30.5561,1,351.6274577,50.7285676
1003.8429,-54.3602,-8.463,-8.331,0.367,996.1124,30.3974,1,351.6288827,50.7280797
999.9958,-53.3363,-8.407,-8.275,0.652,992.2038,31.6523,1,351.6287972,50.7280891
1157.0957,-43.1346,-8.941,-8.814,0.625,1151.4713,31.5655,1,351.631817,50.7270521
1220.5641,-38.2038,-8.608,-8.483,0.58,1215.6708,32.3504,1,351.6330296,50.726623
1650.7925,-10.4586,-11.7,-11.587,0.037,1648.6965,32.4129,1,351.6413005,50.7237851
1918.8036,6.7535,-9.105,-8.999,0.515,1916.6884,32.6485,1,351.6464531,50.7220179
2827.6988,62.3365,-7.46,-7.376,0.377,2816.606,31.9391,1,351.6639493,50.7160579
3629.5352,110.4928,-6.077,-6.009,0.689,3600.5037,31.8603,1,351.679389,50.7108089
3831.0365,123.0329,-10.475,-10.411,0.038,3796.1992,32.4709,1,351.6832644,50.709484
2035.0754,14.1147,-8.464,-8.361,0.431,2032.5575,32.6934,1,351.6486893,50.7212525
2324.858,32.4387,-8.465,-8.369,0.25,2320.3645,32.9371,1,351.6542624,50.7193449
2667.1095,53.2396,-6.914,-6.827,0.608,2658.5354,32.6438,1,351.6608517,50.7171021
2697.6064,55.1812,-7.967,-7.88,0.624,2688.5869,32.7143,1,351.661438,50.7169011
2966.9011,71.9662,-8.662,-8.581,0.656,2953.3381,33.0629,1,351.6666183,50.7151309
3589.4607,109.3136,-8.315,-8.247,0.526,3561.5459,33.0208,1,351.6786062,50.7110559
3805.4153,121.7152,-8.253,-8.188,0.231,3771.3464,32.6572,1,351.6827691,50.709649
992.2409,-50.9052,-7.012,-6.88,0.543,984.3314,34.5429,1,351.6286213,50.7281035
3343.4737,95.075,-8.024,-7.951,0.581,3321.8518,33.4401,1,351.673865,50.7126596
4084.8359,139.7965,-9.363,-9.303,0.417,4042.0088,34.2845,1,351.6881365,50.7078028
2352.3696,36.3915,-9.179,-9.084,0.109,2347.6299,35.1253,1,351.6547712,50.719136
3613.6941,112.5458,-6.238,-6.17,0.65,3585.1333,34.7562,1,351.6790565,50.7108749
3802.1174,124.1321,-7.346,-7.281,0.438,3768.1743,35.1816,1,351.6826817,50.7096378
3841.3761,126.5322,-8.37,-8.306,0.663,3806.2546,35.2643,1,351.6834371,50.7093802
722.4268,-67.5023,-8.327,-8.186,0.173,709.4809,35.8355,1,351.623426,50.7298727
1076.0875,-44.2036,-7.697,-7.567,0.234,1069.4119,35.7139,1,351.6302215,50.7275343
1706.422,-3.2819,-9.793,-9.681,0.554,1704.4358,35.9709,1,351.6423371,50.7233731
2006.7216,15.5763,-10.32,-10.216,0.056,2004.3398,35.8577,1,351.6481142,50.7213983
3164.3713,86.6584,-6.687,-6.61,0.524,3146.855,35.7165,1,351.670395,50.7138028
3526.305,108.6168,-7.114,-7.044,0.605,3500.115,35.9796,1,351.6773619,50.7114305
69.4209,-110.8398,-7.852,-7.689,0.183,37.1952,36.9486,1,351.6108798,50.7341933
1719.8888,-1.5117,-7.356,-7.244,0.349,1717.924,36.8654,1,351.6425877,50.723273
1951.2024,13.2094,-7.864,-7.76,0.314,1949.0165,36.958,1,351.6470359,50.7217494
3301.033,96.6412,-7.864,-7.79,0.272,3280.4597,37.4236,1,351.6730102,50.7128859
3369.5302,100.4952,-8.732,-8.659,0.633,3347.3191,37.1788,1,351.6743315,50.7124407
3394.6794,102.3083,-8.73,-8.657,0.267,3371.8596,37.4768,1,351.6748129,50.7122723
3550.1497,110.9641,-8.079,-8.01,0.215,3523.3359,36.8785,1,351.6778126,50.7112629
