X,Y,m,M,q,x,y,k,r,d
3542.0688,111.7076,-8.67,-9.307,0.644,3515.7751,38.2073,1,351.6852007,50.6837409
1098.5354,-39.8276,-6.207,-6.785,0.63,1092.4137,38.718,1,351.669692,50.7161025
71.2045,-107.5483,-6.511,-7.053,0.551,39.2896,40.2042,1,351.6632474,50.7297269
2221.5193,33.5306,-6.749,-7.357,0.38,2218.1855,40.4071,1,351.6767461,50.7012123
2532.4236,52.7164,-6.884,-7.499,0.35,2525.9783,40.3372,1,351.6787212,50.6970952
3470.1739,109.0047,-7.681,-8.316,0.572,3445.7654,39.7368,1,351.6847088,50.6846846
1448.3286,-14.6019,-7.365,-7.953,0.25,1445.6432,41.2031,1,351.6718412,50.711453
2333.1956,41.5369,-7.007,-7.618,0.275,2328.9299,41.4466,1,351.6774328,50.699728
2873.3686,73.9012,-7.85,-8.473,0.213,2861.8369,40.6205,1,351.6808838,50.6925795
3039.5236,84.2402,-5.83,-6.457,0.63,3024.8945,40.8435,1,351.6819373,50.6903788
910.1828,-48.8617,-7.252,-7.824,0.336,901.1837,42.0238,1,351.6684416,50.7185841
1525.8111,-8.5922,-6.436,-7.026,0.557,1523.5664,42.2096,1,351.6723086,50.710421
1591.3572,-4.2349,-7.149,-7.741,0.329,1589.3837,42.3617,1,351.6727188,50.7095516
3480.1141,111.7219,-6.427,-7.062,0.609,3455.4707,41.7935,1,351.6847289,50.6845428
2572.8819,58.022,-6.929,-7.545,0.272,2565.9438,43.0748,1,351.6789208,50.6965459
2867.2489,75.3331,-6.121,-6.744,0.677,2855.8374,42.3733,1,351.680808,50.6926519
3430.2945,111.5412,-9.465,-10.099,0.495,3406.9395,44.4989,1,351.6843535,50.6851886
358.8794,-81.2967,-9.725,-10.278,0.597,336.6969,46.5858,1,351.6649034,50.7258767
2907.7218,81.9699,-6.687,-7.31,0.46,2895.627,46.4234,1,351.6809805,50.6920959
364.9517,-80.9397,-7.0,-7.553,0.396,342.9547,46.5291,1,351.6649424,50.7257963
2508.0434,58.3662,-7.053,-7.668,0.298,2501.9363,47.2983,1,351.6784202,50.6973835
4027.3052,149.487,-6.672,-7.317,0.553,3986.8225,47.0358,1,351.6881208,50.6772772
1367.406,-13.3461,-7.545,-8.131,0.235,1364.1445,47.5539,1,351.6711991,50.7124944
1553.9824,-1.4678,-6.688,-7.279,0.555,1551.8717,47.4152,1,351.6723775,50.710022
2654.8145,67.9029,-6.364,-6.982,0.467,2646.8015,47.7862,1,351.6793427,50.6954376
3234.0261,103.4657,-6.308,-6.938,0.509,3215.3657,48.081,1,351.6830248,50.6877683
3533.2446,120.8572,-7.236,-7.873,0.324,3507.2842,47.572,1,351.6849466,50.683811
1241.1187,-20.0212,-6.958,-7.539,0.381,1236.7019,49.0348,1,351.6703734,50.7141613
3558.6915,123.5962,-7.506,-8.142,0.223,3532.064,48.757,1,351.6850843,50.6834684
3874.2805,143.0485,-6.715,-7.358,0.545,3838.6167,49.5006,1,351.6870881,50.6792892
898.7561,-41.1071,-6.81,-7.381,0.36,889.5526,50.3932,1,351.668196,50.7186946
1439.0562,-6.178,-6.725,-7.312,0.475,1436.3247,50.0417,1,351.6715984,50.7115324
3434.0061,117.0633,-6.221,-6.855,0.653,3410.6106,49.632,1,351.6842689,50.685114
3444.5876,117.8239,-8.417,-9.052,0.11,3420.9302,49.756,1,351.6843339,50.6849733
2078.492,35.0711,-10.324,-10.928,0.466,2076.1111,50.631,1,351.6756255,50.7030563
2287.1687,48.8694,-8.922,-9.531,0.143,2283.366,51.3772,1,351.6769325,50.7002885
3686.6644,133.6354,-6.637,-7.276,0.459,3656.5366,51.1187,1,351.6858529,50.6817633
3774.6663,138.557,-6.739,-7.38,0.434,3741.9851,50.8419,1,351.686422,50.6806004
356.2499,-76.4393,-10.322,-10.875,0.414,333.9738,51.5603,1,351.664784,50.7258873
915.1178,-38.3455,-7.156,-7.727,0.327,906.2023,52.0433,1,351.6682642,50.7184695
1861.4955,22.4778,-8.689,-9.288,0.16,1859.8214,51.6943,1,351.6742303,50.7059259
3884.1624,146.7649,-7.316,-7.958,0.292,3848.2336,52.5305,1,351.6870874,50.6791434
2695.08,75.4532,-10.229,-10.848,0.559,2686.5276,52.7243,1,351.6794949,50.69488
2746.6996,79.2521,-6.198,-6.818,0.548,2737.3708,53.3396,1,351.6798103,50.6941934
2791.416,81.3311,-7.453,-8.074,0.629,2781.3657,52.699,1,351.6801082,50.6936046
2822.29,83.8762,-7.082,-7.704,0.32,2811.7378,53.3375,1,351.6802912,50.6931926
383.736,-72.0122,-8.475,-9.029,0.134,362.288,54.0795,1,351.664903,50.7255101
1201.409,-16.9846,-6.608,-7.188,0.484,1196.5653,54.5485,1,351.6700088,50.7146607
1887.3085,26.2834,-5.544,-6.144,0.654,1885.5995,53.8158,1,351.6743491,50.7055734
3571.0066,130.2206,-7.123,-7.76,0.222,3544.1106,54.4597,1,351.6850426,50.683277
364.4551,-71.8923,-6.072,-6.625,0.579,342.4202,55.4975,1,351.6647536,50.7257591
2002.6204,34.5324,-6.79,-7.392,0.363,2000.5947,54.7622,1,351.6750587,50.704041
2211.3396,47.8813,-6.648,-7.256,0.364,2208.1543,55.0177,1,351.6763753,50.7012748
