X,Y,m,M,q,x,y,k,r,d
3664.3395,100.7128,-6.754,-7.394,0.428,3634.5083,20.5523,1,351.6863559,50.6821391
2780.807,48.8099,-9.228,-9.85,0.652,2770.7097,21.7303,1,351.6806922,50.6938268
3013.8951,63.4793,-6.158,-6.784,0.63,2999.6101,22.2084,1,351.6821667,50.6907387
3456.8709,89.3692,-8.241,-8.877,0.683,3432.6165,21.495,1,351.685009,50.6848795
3991.4878,121.3477,-12.593,-13.238,0.1,3951.8384,21.8814,1,351.6884234,50.6778046
2003.9765,2.1838,-6.703,-7.306,0.299,2001.8163,23.1004,1,351.6757304,50.7041075
2835.2681,53.5517,-7.899,-8.522,0.277,2824.2705,23.1106,1,351.6810099,50.6930989
4005.7705,123.567,-9.598,-10.244,0.67,3965.6841,23.2172,1,351.6884867,50.677609
299.5075,-108.0659,-8.968,-9.52,0.687,275.5409,24.1499,1,351.6649985,50.7267023
803.8882,-74.3045,-6.689,-7.257,0.463,792.9259,23.9291,1,351.6681521,50.7200108
2663.0684,44.4599,-8.99,-9.608,0.662,2654.7812,24.5008,1,351.6798848,50.6953718
3394.3533,87.9954,-6.272,-6.906,0.385,3371.687,23.776,1,351.6845613,50.6856954
3794.4165,112.0849,-7.522,-8.164,0.26,3760.8496,24.1196,1,351.6871133,50.6804004
1904.4699,-1.8163,-8.782,-9.382,0.684,1902.623,25.3083,1,351.6750544,50.7054148
2267.4653,20.1725,-6.548,-7.158,0.433,2263.6882,24.6043,1,351.6773692,50.70061
2372.8932,27.2448,-6.789,-7.401,0.371,2368.1519,25.1312,1,351.6780274,50.6992111
2408.4848,29.2958,-7.387,-8.0,0.238,2403.3804,24.9847,1,351.6782565,50.6987405
2679.5137,46.4786,-8.033,-8.652,0.496,2671.0007,25.4839,1,351.6799688,50.6951492
3183.0203,76.4695,-6.683,-7.313,0.379,3165.2756,24.8901,1,351.6831885,50.6884867
3279.1132,82.2119,-6.531,-7.163,0.456,3259.2061,24.8543,1,351.6838025,50.6872151
3734.2431,109.1074,-10.223,-10.864,0.421,3702.45,24.6743,1,351.6867163,50.6811937
3749.5431,110.6062,-10.281,-10.922,0.67,3717.3105,25.25,1,351.6868021,50.6809884
312.4405,-104.1709,-10.592,-11.144,0.426,288.8768,27.125,1,351.6650174,50.7265162
108.2693,-116.5185,-9.208,-9.753,0.698,77.7724,28.7865,1,351.6637136,50.7292185
1893.512,1.5114,-7.036,-7.636,0.307,1891.7012,29.2336,1,351.6749029,50.7055406
2003.7624,8.0943,-8.588,-9.191,0.653,2001.6271,28.8824,1,351.675608,50.7040817
2143.1705,17.2887,-6.662,-7.269,0.361,2140.3252,29.3331,1,351.6764817,50.7022328
2482.4175,38.4405,-8.128,-8.743,0.184,2476.5125,29.4445,1,351.6786325,50.6977394
2559.6084,42.8216,-9.561,-10.177,0.087,2552.7515,29.0827,1,351.6791307,50.696719
1696.7535,-10.5555,-9.745,-10.34,0.086,1694.991,29.6059,1,351.673651,50.7081458
2128.8321,17.6761,-9.707,-10.313,0.624,2126.0803,30.5844,1,351.6763646,50.7024166
2552.2482,43.8571,-8.646,-9.262,0.6,2545.4951,30.5305,1,351.6790535,50.6968093
2910.2281,65.1491,-6.794,-7.418,0.39,2897.9587,29.9426,1,351.6813435,50.6920726
2938.767,67.001,-9.984,-10.608,0.608,2925.9705,30.0549,1,351.6815229,50.6916943
3757.5146,116.0285,-6.445,-7.086,0.47,3725.1033,30.0374,1,351.686752,50.6808591
3774.5956,116.8166,-6.75,-7.391,0.307,3741.6765,29.8243,1,351.6868658,50.6806342
556.7189,-83.3129,-9.116,-9.676,0.581,540.118,31.3531,1,351.6664527,50.7232536
700.7362,-73.487,-6.44,-7.005,0.605,687.5942,31.5048,1,351.6673493,50.721342
1361.5705,-31.1319,-8.785,-9.37,0.521,1358.2335,30.491,1,351.6715184,50.7125838
3296.3417,89.6513,-7.439,-8.071,0.222,3276.095,31.0613,1,351.6837816,50.6869562
1870.8716,2.3497,-8.203,-8.803,0.663,1869.1133,31.449,1,351.6747134,50.7058297
1884.0121,4.1504,-8.553,-9.153,0.695,1882.2356,32.3971,1,351.6747766,50.7056509
1927.6663,7.0786,-9.06,-9.661,0.695,1925.796,32.5666,1,351.6750492,50.7050717
3457.407,99.7159,-6.501,-7.137,0.642,3433.241,31.4808,1,351.6848017,50.6848227
3912.5403,127.2188,-6.245,-6.888,0.556,3875.4922,32.0265,1,351.6877028,50.6787983
2798.9102,61.5089,-6.596,-7.218,0.398,2788.5938,32.9936,1,351.6805705,50.6935312
3213.0595,87.1191,-6.68,-7.311,0.392,3194.729,33.4587,1,351.6831995,50.6880465
1797.3335,0.2195,-7.474,-8.071,0.204,1795.6469,33.911,1,351.6741968,50.7067919
1928.0383,7.378,-9.043,-9.644,0.636,1926.1682,32.836,1,351.675046,50.7050654
2817.5911,63.3491,-8.795,-9.417,0.613,2806.9724,33.6736,1,351.6806751,50.6932805
3897.8696,128.1049,-6.126,-6.769,0.533,3861.2981,33.7157,1,351.6875731,50.6789839
1225.4679,-35.3046,-8.995,-9.577,0.619,1220.8674,35.0388,1,351.6705669,50.7143656
2757.3195,61.5106,-9.647,-10.268,0.603,2747.6995,35.4648,1,351.6802539,50.6940696
2844.82,66.0719,-9.627,-10.25,0.693,2833.7432,34.7057,1,351.6808268,50.6929149
3032.9102,77.3343,-9.194,-9.821,0.098,3018.3584,34.5321,1,351.6820283,50.6904258
3425.868,101.182,-8.179,-8.814,0.161,3402.5247,34.7231,1,351.6845317,50.6852239
3499.5913,106.208,-7.004,-7.64,0.281,3474.3774,35.3316,1,351.68499,50.6842453
2483.2827,45.0687,-8.765,-9.379,0.63,2477.4065,35.8432,1,351.6785036,50.6976962
4130.7289,144.512,-6.809,-7.456,0.413,4086.7068,36.3899,1,351.6890094,50.6758904
381.9367,-89.0026,-8.859,-9.413,0.517,360.4757,37.4249,1,351.6652369,50.7255434
2319.4276,35.7083,-9.939,-10.549,0.633,2315.2585,36.6006,1,351.6774474,50.6998624
2939.1923,74.6018,-10.569,-11.193,0.328,2926.4465,37.4084,1,351.6813708,50.6916521
