X,Y,m,M,q,x,y,k,r,d
2590.823,37.1368,-7.073,-7.69,0.311,2583.5081,21.6884,1,351.6789066,50.6954348
127.2179,-120.7123,-7.009,-7.554,0.358,97.4312,23.3429,1,351.6633662,50.7280859
1760.5956,-13.5157,-7.205,-7.802,0.255,1758.8663,22.7572,1,351.67362,50.7064261
3431.419,89.7843,-6.54,-7.175,0.583,3407.8228,23.3661,1,351.6842288,50.6842995
730.1549,-78.9685,-6.599,-7.165,0.461,717.6656,24.1725,1,351.6671079,50.7200801
1007.8358,-60.635,-7.632,-8.207,0.193,1000.4166,24.125,1,351.6688489,50.7163974
2586.3076,39.6886,-7.603,-8.22,0.234,2579.0698,24.4396,1,351.67882,50.695481
791.7568,-73.6894,-7.62,-8.188,0.177,780.5547,25.3281,1,351.6674694,50.7192573
838.5484,-71.0906,-6.954,-7.524,0.398,828.2588,24.8264,1,351.6677728,50.7186391
1869.15,-4.2496,-6.154,-6.753,0.594,1867.3708,25.1086,1,351.6742573,50.7049762
2082.2368,9.021,-6.656,-7.261,0.416,2079.7227,24.9843,1,351.6756088,50.7021539
2182.5156,15.4058,-6.506,-7.113,0.681,2179.3879,25.104,1,351.6762419,50.7008251
2643.5067,43.7628,-6.93,-7.548,0.436,2635.5032,24.9887,1,351.6791722,50.6947209
2775.9138,52.1822,-8.746,-9.367,0.108,2765.9197,25.2967,1,351.6800081,50.6929663
2795.5721,52.6195,-7.795,-8.417,0.209,2785.2485,24.5558,1,351.6801488,50.6927097
3050.0887,68.5065,-7.598,-8.225,0.188,3035.1157,24.9568,1,351.6817615,50.6893384
3441.2486,92.2312,-6.455,-7.09,0.529,3417.425,25.1675,1,351.6842536,50.6841604
3485.9158,94.4835,-7.187,-7.823,0.375,3460.9448,24.7708,1,351.6845475,50.6835713
566.021,-87.7292,-7.792,-8.353,0.186,549.6675,26.3816,1,351.6660362,50.722247
1708.0718,-13.2917,-9.106,-9.701,0.542,1706.3156,26.2281,1,351.6732153,50.7071049
1965.1623,2.7635,-7.145,-7.746,0.405,1963.1509,26.0476,1,351.6748452,50.7036996
2027.4089,6.1564,-6.303,-6.906,0.409,2025.1558,25.5417,1,351.6752498,50.7028775
3265.9809,82.8365,-7.497,-8.129,0.247,3246.3936,26.2235,1,351.6831118,50.6864746
3385.1403,89.8658,-8.329,-8.963,0.195,3362.7236,26.1202,1,351.683875,50.6848981
3467.9167,94.6118,-6.233,-6.868,0.643,3443.4263,25.9329,1,351.6844079,50.6838037
1959.6263,3.4881,-6.801,-7.403,0.315,1957.6366,27.0951,1,351.6747882,50.7037677
2707.5212,49.3362,-8.216,-8.836,0.598,2698.6013,26.5947,1,351.6795456,50.6938654
3275.4573,83.8865,-6.621,-7.252,0.648,3255.6516,26.6896,1,351.6831625,50.6863468
2990.8299,67.6972,-8.984,-9.61,0.664,2977.0393,27.6595,1,351.681327,50.6901094
1109.1317,-49.0027,-7.058,-7.636,0.258,1103.1461,29.0303,1,351.6693829,50.7150301
3539.6811,102.4026,-10.154,-10.791,0.497,3513.3591,29.339,1,351.6847948,50.6828371
4077.5531,133.6733,-9.237,-9.883,0.089,4035.2058,28.9224,1,351.6882482,50.6757235
1357.8629,-31.6039,-7.606,-8.191,0.661,1354.495,30.2633,1,351.6709221,50.7117265
3121.583,77.4859,-6.894,-7.522,0.382,3105.187,29.4706,1,351.6821222,50.6883696
1365.6178,-29.8386,-6.349,-6.935,0.624,1362.3159,31.5023,1,351.6709451,50.7116176
3489.9398,100.9529,-8.374,-9.01,0.538,3464.9277,30.801,1,351.6844459,50.683488
1764.5524,-3.6112,-7.108,-7.705,0.558,1762.8546,32.194,1,351.6734476,50.7063271
1828.4475,0.0107,-6.468,-7.067,0.348,1826.7336,31.7831,1,351.6738602,50.7054826
2136.5172,19.8558,-6.391,-6.997,0.664,2133.7278,32.242,1,351.6758007,50.701399
3017.1938,74.1542,-5.649,-6.275,0.699,3002.9294,32.3719,1,351.6813957,50.689737
505.4127,-85.3645,-6.878,-7.437,0.521,487.4644,32.7473,1,351.665526,50.7230201
522.6661,-82.4207,-6.82,-7.379,0.516,505.1762,34.4999,1,351.6655973,50.7227825
612.3346,-76.8548,-6.956,-7.518,0.341,597.1204,34.0271,1,351.6661668,50.721595
1533.819,-16.4759,-6.798,-7.388,0.399,1531.5956,33.9878,1,351.6719532,50.7093759
2897.0224,68.3102,-8.7,-9.323,0.694,2885.021,33.7926,1,351.6806004,50.6913208
2955.6397,71.9289,-6.783,-7.408,0.296,2942.5627,33.8426,1,351.6809727,50.6905445
4056.1227,137.9318,-7.1,-7.746,0.363,4014.5405,34.2448,1,351.6879982,50.6759804
4072.8901,138.5036,-6.789,-7.436,0.45,4030.7566,33.8499,1,351.6881141,50.6757605
365.7243,-92.7122,-5.951,-6.504,0.533,343.7796,34.8525,1,351.6646116,50.7248636
2263.049,30.3211,-6.847,-7.456,0.352,2259.3606,34.7613,1,351.6765503,50.6997106
3644.1881,114.1321,-8.606,-9.245,0.126,3615.075,34.6865,1,351.6853504,50.6814277
4006.0534,135.3059,-6.855,-7.5,0.333,3966.0977,34.5399,1,351.687671,50.6766412
490.5698,-83.0646,-7.001,-7.559,0.328,472.2108,36.0067,1,351.6653658,50.7232011
2901.1541,70.9175,-7.276,-7.899,0.308,2889.0957,36.0798,1,351.6805786,50.6912547
917.5737,-53.2869,-6.913,-7.485,0.335,908.7039,37.1924,1,351.6680109,50.7175303
2162.0122,26.3795,-7.061,-7.667,0.311,2159.0779,37.0514,1,351.6758615,50.7010375
2206.4735,29.4235,-7.958,-8.566,0.562,2203.2388,37.3163,1,351.6761379,50.7004473
2726.0694,60.8095,-7.875,-8.495,0.169,2716.9365,36.6421,1,351.6794524,50.6935699
2935.3936,74.2736,-6.691,-7.316,0.351,2922.717,37.3142,1,351.6807707,50.6907953
3086.2068,82.6549,-7.343,-7.97,0.271,3070.6001,36.5591,1,351.6817473,50.6888026
696.2123,-66.8728,-5.954,-6.518,0.606,682.9606,38.3164,1,351.6666019,50.7204611
2348.9762,39.3566,-6.037,-6.649,0.529,2344.5459,38.3692,1,351.6770199,50.6985548
2686.6266,59.8828,-6.778,-7.397,0.32,2678.0979,38.0905,1,351.6791711,50.694085
3043.9256,80.9354,-10.554,-11.18,0.433,3029.1799,37.3777,1,351.6814606,50.6893582
3527.5377,110.372,-6.696,-7.332,0.619,3501.625,37.7515,1,351.6845396,50.6829559
1397.9893,-20.1211,-7.047,-7.633,0.462,1394.9535,38.9763,1,351.670993,50.7111517
3264.8981,95.6874,-6.876,-7.508,0.373,3245.4519,38.7405,1,351.682841,50.6864266
3340.0022,100.7337,-6.667,-7.3,0.558,3318.8027,39.2632,1,351.6833094,50.6854301
3596.0507,115.2377,-6.713,-7.351,0.417,3568.3123,38.5191,1,351.6849615,50.6820455
2170.1314,29.8073,-6.791,-7.398,0.441,2167.1572,39.8997,1,351.6758533,50.7009159
2772.7589,67.2414,-7.48,-8.101,0.283,2762.9246,40.1162,1,351.6796764,50.6929345
3656.971,120.1071,-6.295,-6.934,0.542,3627.5569,39.7338,1,351.6853256,50.6812334
3806.0914,128.9206,-12.558,-13.2,0.05,3772.3596,39.7296,1,351.6862801,50.6792605
2185.542,31.9068,-7.366,-7.974,0.294,2182.4705,41.0093,1,351.6759277,50.7007063
2488.8336,50.5145,-8.482,-9.096,0.114,2482.9211,40.8101,1,351.6778567,50.6966905
2376.24,44.6223,-8.271,-8.883,0.525,2371.5588,41.8521,1,351.6771199,50.6981764
2427.424,48.4561,-5.393,-6.006,0.665,2422.2175,42.4987,1,351.6774312,50.6974954
3545.0702,117.3338,-6.599,-7.236,0.672,3518.7537,43.48,1,351.6845308,50.6826954
2675.0939,65.51,-6.815,-7.434,0.284,2666.772,44.249,1,351.6789683,50.6942071
1379.7093,-15.3597,-8.912,-9.498,0.115,1376.5426,44.8001,1,351.6707564,50.7113653
2134.7255,33.11,-8.506,-9.112,0.59,2132.0066,45.2795,1,351.6755162,50.7013583
2920.0168,81.5357,-5.952,-6.576,0.677,2907.6899,45.2741,1,351.6805052,50.6909593
3065.4164,89.6866,-6.794,-7.421,0.46,3050.2971,44.6037,1,351.6814454,50.6890379
3402.9178,110.7739,-6.916,-7.55,0.381,3380.2522,45.3411,1,351.6835831,50.6845672
1216.4904,-24.6412,-6.78,-7.361,0.478,1211.8038,46.0722,1,351.6697028,50.7135229
1275.4228,-20.4757,-8.91,-9.493,0.493,1271.3442,46.4059,1,351.6700666,50.7127399
2975.8607,86.2947,-8.939,-9.564,0.514,2962.509,46.593,1,351.680833,50.6902135
2132.1363,34.3276,-7.031,-7.637,0.67,2129.4382,46.6254,1,351.6754716,50.7013859
3137.1663,96.4328,-8.202,-8.831,0.145,3120.5935,46.9328,1,351.6818536,50.6880765
4014.8334,148.9841,-8.673,-9.318,0.423,3974.7539,47.2564,1,351.6874583,50.6764616
4083.5984,152.3618,-7.114,-7.76,0.343,4041.2756,46.6288,1,351.6879125,50.6755551
1745.3956,11.1418,-6.721,-7.316,0.347,1743.7393,47.8047,1,351.6730002,50.7065039
