X,Y,m,M,q,x,y,k,r,d
1794.9657,-14.5899,-6.635,-7.233,0.617,1793.2324,19.5845,1,351.6739035,50.7060593
3078.7608,65.1856,-6.539,-7.166,0.488,3063.1626,20.0514,1,351.6820474,50.6890561
3693.047,102.183,-6.76,-7.4,0.366,3662.3904,20.3322,1,351.6859661,50.6809257
114.0628,-124.372,-11.094,-11.639,0.542,83.8067,20.621,1,351.6633406,50.7283467
603.6347,-89.7215,-6.624,-7.186,0.326,588.2277,21.9246,1,351.6663634,50.7218426
1637.5026,-22.1478,-9.043,-9.637,0.521,1635.6079,21.9519,1,351.6728587,50.708134
3183.4849,73.8621,-8.688,-9.318,0.081,3165.7073,22.3353,1,351.6826672,50.6876586
3336.591,83.2012,-7.071,-7.704,0.262,3315.3123,22.4767,1,351.6836415,50.6856316
2595.8577,38.9929,-7.177,-7.794,0.196,2588.4868,23.1928,1,351.6789068,50.6954336
3627.3381,100.5992,-9.02,-9.659,0.082,3598.5608,22.5615,1,351.6854985,50.681784
3644.2225,101.6677,-6.765,-7.404,0.409,3614.9768,22.6276,1,351.6856051,50.6815603
458.4079,-97.5313,-6.907,-7.464,0.296,439.1889,23.885,1,351.6654163,50.7237601
1765.7132,-11.5004,-7.277,-7.874,0.358,1763.991,24.4107,1,351.6736176,50.706423
132.166,-118.8792,-6.927,-7.473,0.428,102.5494,24.8185,1,351.6633662,50.7280859
1960.1161,1.5344,-8.804,-9.406,0.634,1958.1172,25.1577,1,351.6748317,50.7038437
3436.2954,91.8019,-6.508,-7.143,0.512,3412.5942,25.0379,1,351.6842245,50.6842995
86.9528,-120.5466,-9.18,-9.724,0.566,55.6738,26.2599,1,351.6630557,50.7286792
843.6964,-69.3664,-7.193,-7.763,0.287,833.5038,26.1866,1,351.6677766,50.718637
1012.8649,-58.6669,-7.649,-8.225,0.125,1005.5222,25.7336,1,351.6688468,50.7163957
2087.3831,10.8316,-6.401,-7.006,0.429,2084.8467,26.4364,1,351.6756108,50.7021514
2591.2672,41.582,-7.691,-8.308,0.188,2583.9746,25.9848,1,351.6788189,50.6954805
2648.4141,45.5017,-6.955,-7.574,0.312,2640.3459,26.3868,1,351.6791739,50.6947219
2800.5405,54.5133,-7.744,-8.366,0.143,2790.1465,26.101,1,351.6801478,50.6927091
3490.7272,96.4378,-7.188,-7.824,0.212,3465.6492,26.3852,1,351.684544,50.6835725
796.7528,-71.7367,-7.767,-8.335,0.184,785.6464,26.9224,1,351.6674673,50.7192561
1873.6987,-2.1582,-6.015,-6.615,0.627,1871.9207,26.871,1,351.674249,50.7049801
2031.8894,8.3233,-6.328,-6.931,0.674,2029.6244,27.382,1,351.6752395,50.7028819
2187.5337,17.4476,-7.065,-7.672,0.332,2184.3799,26.7901,1,351.6762382,50.7008231
2780.8646,54.129,-8.712,-9.333,0.129,2770.804,26.8944,1,351.6800059,50.6929657
3051.961,70.204,-7.412,-8.039,0.619,3036.9619,26.4935,1,351.6817409,50.6893789
3055.0197,70.4251,-7.734,-8.361,0.143,3039.9592,26.5282,1,351.6817597,50.6893382
3445.8152,93.9226,-6.61,-7.245,0.441,3421.8914,26.5413,1,351.6842537,50.684166
3923.9236,122.8739,-8.018,-8.662,0.683,3886.4663,27.1825,1,351.6873,50.6778372
570.9441,-85.6815,-7.847,-8.408,0.169,554.7145,28.0731,1,351.6660317,50.7222462
1618.967,-17.5306,-6.79,-7.383,0.359,1617.0366,27.6247,1,351.6726231,50.7083517
1656.3308,-14.4072,-14.89,-15.484,0.63,1654.4994,28.3509,1,351.6728439,50.7078529
2206.619,20.3445,-7.656,-8.264,0.657,2203.3398,28.4564,1,351.6763243,50.7005621
3270.8646,84.8017,-7.528,-8.16,0.138,3251.1763,27.8437,1,351.6831086,50.6864748
3390.1447,91.7527,-8.305,-8.939,0.125,3367.6196,27.6581,1,351.6838744,50.6848971
3472.7992,96.6523,-6.583,-7.218,0.347,3448.1978,27.6266,1,351.6844032,50.6838035
1637.5007,-14.5833,-6.139,-6.732,0.585,1635.6259,29.3521,1,351.6727041,50.7080975
1113.7926,-47.2551,-7.288,-7.866,0.578,1107.8695,30.447,1,351.6693825,50.7150342
1816.1107,-2.0292,-7.803,-8.401,0.668,1814.4056,30.5521,1,351.6738078,50.705725
2331.0671,30.0445,-8.907,-9.517,0.508,2326.7605,30.3801,1,351.6770737,50.6989044
2397.905,33.4126,-5.977,-6.59,0.641,2392.9368,29.6298,1,351.6775137,50.6980229
1656.3343,-12.3981,-14.784,-15.377,0.64,1654.5083,30.3161,1,351.6728028,50.7078432
3126.4129,79.3864,-6.897,-7.526,0.562,3109.9309,31.0306,1,351.6821199,50.6883708
4082.4203,135.5926,-9.258,-9.905,0.068,4039.9324,30.5011,1,351.6882459,50.6757241
521.2145,-85.5872,-9.237,-9.796,0.56,503.6908,31.4742,1,351.6656508,50.7228895
527.9792,-84.3284,-9.729,-10.288,0.618,510.6316,32.2647,1,351.6656766,50.7227958
417.7657,-91.5642,-8.283,-8.838,0.68,397.3642,32.4916,1,351.6649846,50.7242573
1314.5304,-31.154,-5.617,-6.201,0.677,1310.8025,33.4503,1,351.6705826,50.7123581
3370.2098,96.4608,-8.182,-8.815,0.537,3348.2256,33.3722,1,351.6836265,50.6851325
3546.4786,106.7212,-6.306,-6.943,0.668,3520.0168,33.1273,1,351.6847582,50.6828012
3636.3085,111.7776,-8.909,-9.548,0.608,3607.394,32.8606,1,351.6853384,50.681614
2141.652,21.6419,-6.72,-7.326,0.39,2138.8367,33.6712,1,351.6758031,50.7013968
366.6615,-92.2637,-9.369,-9.923,0.608,344.7445,35.2322,1,351.6646094,50.7249222
565.5784,-78.0471,-5.912,-6.472,0.641,549.1985,35.955,1,351.6658347,50.7222789
617.4373,-74.9733,-6.888,-7.45,0.394,602.3456,35.5431,1,351.666167,50.7215928
1538.7455,-14.3687,-6.573,-7.164,0.55,1536.5455,35.7416,1,351.6719475,50.7093748
2268.1617,32.2217,-6.983,-7.592,0.208,2264.4395,36.304,1,351.6765502,50.6997082
2960.6193,73.9522,-6.695,-7.32,0.458,2947.4629,35.5126,1,351.6809691,50.6905432
3156.4205,86.6062,-8.874,-9.503,0.634,3139.3484,36.2744,1,351.6822008,50.6879475
3649.1056,115.9949,-8.573,-9.212,0.102,3619.8721,36.2067,1,351.6853496,50.681428
3688.3608,117.8987,-9.019,-9.659,0.588,3658.0154,35.7993,1,351.6856094,50.6809106
4011.4214,137.0882,-6.735,-7.38,0.543,3971.3113,35.9578,1,351.6876752,50.676636
4061.0613,139.8324,-6.882,-7.528,0.566,4019.3376,35.8013,1,351.6879968,50.6759801
4077.906,140.5332,-6.782,-7.428,0.332,4035.6304,35.5268,1,351.6881106,50.6757587
495.7082,-81.1614,-6.858,-7.416,0.508,477.487,37.5407,1,351.6653659,50.7231983
1347.0949,-24.7287,-8.731,-9.316,0.664,1343.649,37.6845,1,351.6706993,50.7119056
2730.8485,62.726,-7.856,-8.476,0.133,2721.6538,38.2204,1,351.6794494,50.6935717
2906.1413,72.8228,-7.285,-7.909,0.248,2894.0059,37.6348,1,351.6805775,50.6912539
3091.1875,84.4425,-7.149,-7.777,0.255,3075.4924,38.0007,1,351.6817485,50.6888024
3550.2704,112.3621,-6.629,-7.266,0.621,3523.7603,38.3686,1,351.6846718,50.6827249
321.875,-91.2316,-6.073,-6.625,0.692,298.5746,39.2693,1,351.6642469,50.7254969
922.6204,-51.3766,-7.023,-7.596,0.341,913.8365,38.7426,1,351.6680101,50.7175286
2167.0134,28.1284,-6.773,-7.38,0.302,2164.053,38.4523,1,351.6758637,50.7010372
2353.9018,40.8062,-6.035,-6.647,0.668,2349.4321,39.4838,1,351.6770276,50.6985569
2940.2759,75.99,-6.792,-7.417,0.247,2927.5205,38.6921,1,351.6807726,50.6907967
3048.5945,83.2099,-9.242,-9.869,0.086,3033.7734,39.3098,1,351.6814495,50.6893597
3921.7759,134.4872,-8.244,-8.888,0.624,3884.5212,38.5258,1,351.6870464,50.677809
1854.1514,10.5064,-9.008,-9.607,0.657,1852.4465,40.4507,1,351.6738413,50.7051721
2596.0723,56.3081,-6.147,-6.764,0.426,2588.8091,40.0201,1,351.6785546,50.6953473
2691.6904,61.6992,-6.915,-7.534,0.368,2683.0979,39.5546,1,351.6791723,50.6940835
3269.8996,97.6438,-6.947,-7.578,0.392,3250.3542,40.3451,1,351.6828389,50.6864253
3600.9782,117.1852,-6.732,-7.37,0.369,3573.1213,40.1204,1,351.6849591,50.6820453
1403.154,-18.1665,-6.997,-7.583,0.456,1400.1552,40.5649,1,351.6709922,50.7111483
1867.0341,11.3643,-10.204,-10.804,0.589,1865.3132,40.4928,1,351.6739219,50.7050012
3345.0475,102.6366,-6.544,-7.177,0.504,3323.7388,40.8139,1,351.6833088,50.6854285
3811.0348,130.8175,-12.559,-13.2,0.049,3777.1729,41.2815,1,351.6862788,50.6792603
1191.5697,-30.3933,-9.176,-9.756,0.615,1186.6051,42.0194,1,351.6696303,50.7139461
1298.9514,-23.6512,-8.554,-9.138,0.506,1295.0909,41.7959,1,351.6703105,50.7125236
1638.0461,-1.5147,-6.197,-6.79,0.607,1636.2062,42.1043,1,351.6724411,50.7080274
2174.926,31.713,-6.573,-7.18,0.497,2171.9277,41.4662,1,351.6758507,50.7009175
2493.7689,52.3887,-8.525,-9.139,0.089,2487.8083,42.3379,1,351.6778558,50.6966905
3799.108,133.4135,-6.107,-6.748,0.668,3765.6367,44.472,1,351.686135,50.6794022
2680.0743,67.0796,-6.67,-7.288,0.503,2671.6902,45.478,1,351.678974,50.694208
3392.6182,110.221,-9.655,-10.289,0.58,3370.2083,45.4022,1,351.6835158,50.6847761
1384.6818,-13.492,-8.964,-9.55,0.13,1381.557,46.3155,1,351.670756,50.7113648
1764.0255,10.0743,-7.843,-8.439,0.637,1762.3694,45.6058,1,351.6731637,50.7063408
3070.2429,91.4612,-6.76,-7.387,0.34,3055.0391,46.0414,1,351.6814457,50.6890397
3385.6987,110.326,-7.693,-8.327,0.598,3363.4641,45.905,1,351.683461,50.6848651
2136.816,36.3294,-6.576,-7.182,0.421,2134.0986,48.2924,1,351.6754661,50.7013886
3142.0843,98.2504,-8.211,-8.84,0.092,3125.4214,48.4073,1,351.6818538,50.688077
4088.566,154.2403,-6.992,-7.639,0.224,4046.1006,48.1625,1,351.6879117,50.6755546
4115.0784,154.8605,-11.119,-11.766,0.489,4071.717,47.2646,1,351.6881007,50.6752084
