X,Y,m,M,q,x,y,k,r,d
2762.4765,47.6774,-7.614,-8.235,0.288,2752.6753,21.7173,1,351.680576,50.6941409
3597.2046,97.7293,-8.688,-9.326,0.635,3569.2522,21.513,1,351.6859062,50.6830939
3669.4164,102.6913,-7.016,-7.655,0.351,3639.4592,22.1752,1,351.6863543,50.6821352
2904.7306,57.3375,-6.364,-6.988,0.51,2892.5029,22.6836,1,351.6814614,50.6922528
3010.5372,63.7636,-9.263,-9.889,0.587,2996.3206,22.6819,1,351.6821355,50.6908522
3180.6629,74.3849,-5.859,-6.489,0.414,3162.9521,23.007,1,351.6832133,50.6885987
3293.9451,80.7403,-6.371,-7.003,0.654,3273.6731,22.5667,1,351.6839456,50.6871016
3996.3815,123.1953,-12.595,-13.24,0.093,3956.5957,23.3891,1,351.6884231,50.6778037
855.108,-71.0574,-8.726,-9.296,0.69,845.1293,23.7803,1,351.6684761,50.7194035
2008.798,3.7574,-6.52,-7.123,0.461,2006.6243,24.3407,1,351.6757351,50.7041088
2840.1616,55.2362,-7.812,-8.434,0.323,2829.0911,24.4572,1,351.6810129,50.6930988
3018.2205,65.2385,-6.112,-6.739,0.594,3003.8638,23.6606,1,351.6821638,50.6907456
60.8241,-124.2394,-6.714,-7.257,0.46,28.5764,24.3966,1,351.66351,50.7299412
3399.1035,89.9382,-6.374,-7.008,0.502,3376.3359,25.3827,1,351.6845579,50.6856959
3947.6231,121.7497,-9.703,-10.347,0.465,3909.4019,24.7531,1,351.6880816,50.6784419
2272.5017,22.0348,-6.765,-7.375,0.476,2268.6914,26.1145,1,351.6773697,50.7006072
3187.8272,78.4218,-6.792,-7.422,0.357,3169.9939,26.5018,1,351.6831854,50.6884865
3284.1526,84.082,-6.527,-7.159,0.427,3264.1436,26.3733,1,351.6838028,50.6872122
3799.3264,113.913,-7.488,-8.13,0.175,3765.6313,25.6069,1,351.6871135,50.6803994
783.7963,-73.1029,-9.221,-9.788,0.545,772.4321,26.4264,1,351.6679745,50.7203364
2377.6641,29.2982,-6.609,-7.221,0.433,2372.8848,26.8431,1,351.6780219,50.6992108
2413.3239,31.1452,-7.436,-8.049,0.251,2408.178,26.494,1,351.6782557,50.6987403
2497.3465,36.6151,-8.426,-9.041,0.591,2491.2444,26.7732,1,351.6787836,50.6976263
3075.6824,72.3274,-8.317,-8.944,0.61,3060.2078,27.1594,1,351.6824564,50.6899676
1438.0042,-27.5598,-8.562,-9.15,0.664,1435.2269,29.1608,1,351.6720278,50.7116485
2130.6401,16.5124,-6.894,-7.5,0.394,2127.8716,29.3392,1,351.6764023,50.7024701
1675.2268,-11.0802,-7.103,-7.697,0.492,1673.4353,30.4296,1,351.6734979,50.7084983
4023.7846,132.0625,-7.446,-8.091,0.291,3983.208,30.4039,1,351.6884504,50.6774062
1701.6144,-8.7116,-9.768,-10.363,0.112,1699.8634,31.1075,1,351.6736505,50.7081453
1873.8473,2.3084,-7.568,-8.167,0.217,1872.0846,31.2249,1,351.674737,50.7058627
1898.3721,3.4238,-7.102,-7.702,0.336,1896.5579,30.8018,1,351.674901,50.7055399
2147.8555,19.192,-6.681,-7.288,0.379,2144.9897,30.9039,1,351.6764786,50.7022344
2487.3292,40.3443,-8.134,-8.748,0.181,2481.3743,31.0026,1,351.6786312,50.697738
2564.4937,44.6427,-9.555,-10.172,0.098,2557.5828,30.5619,1,351.6791308,50.6967184
2792.7913,59.5327,-9.561,-10.183,0.589,2782.5637,31.4367,1,351.6805645,50.6936913
3461.387,99.1829,-7.814,-8.449,0.61,3437.1108,30.7351,1,351.684843,50.6848451
3762.1159,117.6475,-6.178,-6.819,0.654,3729.5796,31.3401,1,351.6867541,50.6808631
3779.7443,118.6691,-6.855,-7.496,0.398,3746.6909,31.3215,1,351.6868673,50.68063
2037.8159,13.5554,-5.957,-6.56,0.567,2035.5452,32.125,1,351.6757559,50.703686
2914.9483,67.1128,-6.635,-7.259,0.397,2902.603,31.5702,1,351.6813395,50.6920734
1143.1542,-42.7719,-8.483,-9.062,0.121,1137.5995,32.967,1,351.6700926,50.7155385
1936.1421,7.605,-6.673,-7.275,0.394,1934.2489,32.5589,1,351.6751032,50.7050308
2634.1577,50.9536,-8.54,-9.158,0.523,2626.334,32.538,1,351.6795322,50.6957861
